QuestionID,QuestionKey,Language,Category,CategoryCode,AffectsScore,CategoryScore,CategoryWeight,QuestionScore,QuestionCategoryWeight,CategoryLanguage,QuestionLanguage,NationalYNValue,NationalYN,Comments,FileName,Country,AdminLevel,AdminLevelName,FileLanguage,Table,RowNo,Question
84,rcce_coordination_mechanism,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.04 - Un mécanisme national de coordination de la CREC incluant les experts en santé publique, les ONG, la communauté et les OSC a été mis en place",0,no,,ODK Server,Kenya,National,Kenya,English,data,123,"9.04 - Un mécanisme national de coordination de la CREC incluant les experts en santé publique, les ONG, la communauté et les OSC a été mis en place"
84,rcce_coordination_mechanism,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.04 - Un mécanisme national de coordination de la CREC incluant les experts en santé publique, les ONG, la communauté et les OSC a été mis en place",1,yes,,ODK Server,NIGER,National,NIGER,English,data,123,"9.04 - Un mécanisme national de coordination de la CREC incluant les experts en santé publique, les ONG, la communauté et les OSC a été mis en place"
84,rcce_coordination_mechanism,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.04 - Un mécanisme national de coordination de la CREC incluant les experts en santé publique, les ONG, la communauté et les OSC a été mis en place",1,yes,,ODK Server,GUINEA-BISSAU,National,GUINEA-BISSAU,English,data,123,"9.04 - Un mécanisme national de coordination de la CREC incluant les experts en santé publique, les ONG, la communauté et les OSC a été mis en place"
84,rcce_coordination_mechanism,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.04 - Un mécanisme national de coordination de la CREC incluant les experts en santé publique, les ONG, la communauté et les OSC a été mis en place",1,yes,,ODK Server,MALI,National,MALI,English,data,123,"9.04 - Un mécanisme national de coordination de la CREC incluant les experts en santé publique, les ONG, la communauté et les OSC a été mis en place"
84,rcce_coordination_mechanism,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.04 - Un mécanisme national de coordination de la CREC incluant les experts en santé publique, les ONG, la communauté et les OSC a été mis en place",1,yes,,ODK Server,MAURITANIA,National,MAURITANIA,English,data,123,"9.04 - Un mécanisme national de coordination de la CREC incluant les experts en santé publique, les ONG, la communauté et les OSC a été mis en place"
84,rcce_coordination_mechanism,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.04 - Un mécanisme national de coordination de la CREC incluant les experts en santé publique, les ONG, la communauté et les OSC a été mis en place",1,yes,,ODK Server,NIGER,National,NIGER,English,data,123,"9.04 - Un mécanisme national de coordination de la CREC incluant les experts en santé publique, les ONG, la communauté et les OSC a été mis en place"
85,rcce_coordination_mechanisms_at_risk,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),9.05 - Des mécanismes de coordination de la CREC ont été  mis en place dans les régions/provinces/districts à risque,0.5,in-process,,ODK Server,Kenya,National,Kenya,English,data,125,9.05 - Des mécanismes de coordination de la CREC ont été  mis en place dans les régions/provinces/districts à risque
85,rcce_coordination_mechanisms_at_risk,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),9.05 - Des mécanismes de coordination de la CREC ont été  mis en place dans les régions/provinces/districts à risque,1,yes,,ODK Server,NIGER,National,NIGER,English,data,125,9.05 - Des mécanismes de coordination de la CREC ont été  mis en place dans les régions/provinces/districts à risque
85,rcce_coordination_mechanisms_at_risk,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),9.05 - Des mécanismes de coordination de la CREC ont été  mis en place dans les régions/provinces/districts à risque,0.5,in-process,,ODK Server,GUINEA-BISSAU,National,GUINEA-BISSAU,English,data,125,9.05 - Des mécanismes de coordination de la CREC ont été  mis en place dans les régions/provinces/districts à risque
85,rcce_coordination_mechanisms_at_risk,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),9.05 - Des mécanismes de coordination de la CREC ont été  mis en place dans les régions/provinces/districts à risque,1,yes,,ODK Server,MALI,National,MALI,English,data,125,9.05 - Des mécanismes de coordination de la CREC ont été  mis en place dans les régions/provinces/districts à risque
85,rcce_coordination_mechanisms_at_risk,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),9.05 - Des mécanismes de coordination de la CREC ont été  mis en place dans les régions/provinces/districts à risque,0.5,in-process,,ODK Server,MAURITANIA,National,MAURITANIA,English,data,125,9.05 - Des mécanismes de coordination de la CREC ont été  mis en place dans les régions/provinces/districts à risque
85,rcce_coordination_mechanisms_at_risk,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),9.05 - Des mécanismes de coordination de la CREC ont été  mis en place dans les régions/provinces/districts à risque,0.5,in-process,,ODK Server,NIGER,National,NIGER,English,data,125,9.05 - Des mécanismes de coordination de la CREC ont été  mis en place dans les régions/provinces/districts à risque
86,rcce_networks_and_influencers_mapped,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),9.06 - Les réseaux essentiels de communication et les personnes influentes au niveau des régions/provinces/districts à risque ont été cartographiés.,0.5,in-process,,ODK Server,Kenya,National,Kenya,English,data,127,9.06 - Les réseaux essentiels de communication et les personnes influentes au niveau des régions/provinces/districts à risque ont été cartographiés.
86,rcce_networks_and_influencers_mapped,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),9.06 - Les réseaux essentiels de communication et les personnes influentes au niveau des régions/provinces/districts à risque ont été cartographiés.,1,yes,,ODK Server,NIGER,National,NIGER,English,data,127,9.06 - Les réseaux essentiels de communication et les personnes influentes au niveau des régions/provinces/districts à risque ont été cartographiés.
86,rcce_networks_and_influencers_mapped,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),9.06 - Les réseaux essentiels de communication et les personnes influentes au niveau des régions/provinces/districts à risque ont été cartographiés.,0.5,in-process,,ODK Server,GUINEA-BISSAU,National,GUINEA-BISSAU,English,data,127,9.06 - Les réseaux essentiels de communication et les personnes influentes au niveau des régions/provinces/districts à risque ont été cartographiés.
86,rcce_networks_and_influencers_mapped,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),9.06 - Les réseaux essentiels de communication et les personnes influentes au niveau des régions/provinces/districts à risque ont été cartographiés.,1,yes,,ODK Server,MALI,National,MALI,English,data,127,9.06 - Les réseaux essentiels de communication et les personnes influentes au niveau des régions/provinces/districts à risque ont été cartographiés.
86,rcce_networks_and_influencers_mapped,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),9.06 - Les réseaux essentiels de communication et les personnes influentes au niveau des régions/provinces/districts à risque ont été cartographiés.,0,no,,ODK Server,MAURITANIA,National,MAURITANIA,English,data,127,9.06 - Les réseaux essentiels de communication et les personnes influentes au niveau des régions/provinces/districts à risque ont été cartographiés.
86,rcce_networks_and_influencers_mapped,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),9.06 - Les réseaux essentiels de communication et les personnes influentes au niveau des régions/provinces/districts à risque ont été cartographiés.,1,yes,,ODK Server,NIGER,National,NIGER,English,data,127,9.06 - Les réseaux essentiels de communication et les personnes influentes au niveau des régions/provinces/districts à risque ont été cartographiés.
87,rcce_influencers_trained,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.07 - Les personnes influentes (autorités locales, politiciens, journalistes, chefs communautaires/religieux, forces de sécurité, etc.) ont été formées et sensibilisées au niveau communautaire dans les régions/provinces/districts  à risque.",0,no,,ODK Server,Kenya,National,Kenya,English,data,129,"9.07 - Les personnes influentes (autorités locales, politiciens, journalistes, chefs communautaires/religieux, forces de sécurité, etc.) ont été formées et sensibilisées au niveau communautaire dans les régions/provinces/districts  à risque."
87,rcce_influencers_trained,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.07 - Les personnes influentes (autorités locales, politiciens, journalistes, chefs communautaires/religieux, forces de sécurité, etc.) ont été formées et sensibilisées au niveau communautaire dans les régions/provinces/districts  à risque.",1,yes,,ODK Server,NIGER,National,NIGER,English,data,129,"9.07 - Les personnes influentes (autorités locales, politiciens, journalistes, chefs communautaires/religieux, forces de sécurité, etc.) ont été formées et sensibilisées au niveau communautaire dans les régions/provinces/districts  à risque."
87,rcce_influencers_trained,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.07 - Les personnes influentes (autorités locales, politiciens, journalistes, chefs communautaires/religieux, forces de sécurité, etc.) ont été formées et sensibilisées au niveau communautaire dans les régions/provinces/districts  à risque.",1,yes,,ODK Server,GUINEA-BISSAU,National,GUINEA-BISSAU,English,data,129,"9.07 - Les personnes influentes (autorités locales, politiciens, journalistes, chefs communautaires/religieux, forces de sécurité, etc.) ont été formées et sensibilisées au niveau communautaire dans les régions/provinces/districts  à risque."
87,rcce_influencers_trained,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.07 - Les personnes influentes (autorités locales, politiciens, journalistes, chefs communautaires/religieux, forces de sécurité, etc.) ont été formées et sensibilisées au niveau communautaire dans les régions/provinces/districts  à risque.",0,no,,ODK Server,MALI,National,MALI,English,data,129,"9.07 - Les personnes influentes (autorités locales, politiciens, journalistes, chefs communautaires/religieux, forces de sécurité, etc.) ont été formées et sensibilisées au niveau communautaire dans les régions/provinces/districts  à risque."
87,rcce_influencers_trained,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.07 - Les personnes influentes (autorités locales, politiciens, journalistes, chefs communautaires/religieux, forces de sécurité, etc.) ont été formées et sensibilisées au niveau communautaire dans les régions/provinces/districts  à risque.",1,yes,,ODK Server,MAURITANIA,National,MAURITANIA,English,data,129,"9.07 - Les personnes influentes (autorités locales, politiciens, journalistes, chefs communautaires/religieux, forces de sécurité, etc.) ont été formées et sensibilisées au niveau communautaire dans les régions/provinces/districts  à risque."
87,rcce_influencers_trained,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.07 - Les personnes influentes (autorités locales, politiciens, journalistes, chefs communautaires/religieux, forces de sécurité, etc.) ont été formées et sensibilisées au niveau communautaire dans les régions/provinces/districts  à risque.",0,no,,ODK Server,NIGER,National,NIGER,English,data,129,"9.07 - Les personnes influentes (autorités locales, politiciens, journalistes, chefs communautaires/religieux, forces de sécurité, etc.) ont été formées et sensibilisées au niveau communautaire dans les régions/provinces/districts  à risque."
88,rcce_feedback_mechanisms_developed,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.08 - Des mécanismes de retour d'information permettant de recueillir et d'analyser les points de vue communautaires (enquêtes KAP, études socio-anthropologiques, suivi des rumeurs, articles d'opinion dans les médias locaux, messages sur les médias sociaux, etc) ont été developpés au niveau des regions/provinces/districts/communautés dans les zones à risque.",0,no,,ODK Server,Kenya,National,Kenya,English,data,131,"9.08 - Des mécanismes de retour d'information permettant de recueillir et d'analyser les points de vue communautaires (enquêtes KAP, études socio-anthropologiques, suivi des rumeurs, articles d'opinion dans les médias locaux, messages sur les médias sociaux, etc) ont été developpés au niveau des regions/provinces/districts/communautés dans les zones à risque."
88,rcce_feedback_mechanisms_developed,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.08 - Des mécanismes de retour d'information permettant de recueillir et d'analyser les points de vue communautaires (enquêtes KAP, études socio-anthropologiques, suivi des rumeurs, articles d'opinion dans les médias locaux, messages sur les médias sociaux, etc) ont été developpés au niveau des regions/provinces/districts/communautés dans les zones à risque.",1,yes,,ODK Server,NIGER,National,NIGER,English,data,131,"9.08 - Des mécanismes de retour d'information permettant de recueillir et d'analyser les points de vue communautaires (enquêtes KAP, études socio-anthropologiques, suivi des rumeurs, articles d'opinion dans les médias locaux, messages sur les médias sociaux, etc) ont été developpés au niveau des regions/provinces/districts/communautés dans les zones à risque."
88,rcce_feedback_mechanisms_developed,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.08 - Des mécanismes de retour d'information permettant de recueillir et d'analyser les points de vue communautaires (enquêtes KAP, études socio-anthropologiques, suivi des rumeurs, articles d'opinion dans les médias locaux, messages sur les médias sociaux, etc) ont été developpés au niveau des regions/provinces/districts/communautés dans les zones à risque.",0,no,,ODK Server,GUINEA-BISSAU,National,GUINEA-BISSAU,English,data,131,"9.08 - Des mécanismes de retour d'information permettant de recueillir et d'analyser les points de vue communautaires (enquêtes KAP, études socio-anthropologiques, suivi des rumeurs, articles d'opinion dans les médias locaux, messages sur les médias sociaux, etc) ont été developpés au niveau des regions/provinces/districts/communautés dans les zones à risque."
88,rcce_feedback_mechanisms_developed,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.08 - Des mécanismes de retour d'information permettant de recueillir et d'analyser les points de vue communautaires (enquêtes KAP, études socio-anthropologiques, suivi des rumeurs, articles d'opinion dans les médias locaux, messages sur les médias sociaux, etc) ont été developpés au niveau des regions/provinces/districts/communautés dans les zones à risque.",1,yes,,ODK Server,MALI,National,MALI,English,data,131,"9.08 - Des mécanismes de retour d'information permettant de recueillir et d'analyser les points de vue communautaires (enquêtes KAP, études socio-anthropologiques, suivi des rumeurs, articles d'opinion dans les médias locaux, messages sur les médias sociaux, etc) ont été developpés au niveau des regions/provinces/districts/communautés dans les zones à risque."
88,rcce_feedback_mechanisms_developed,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.08 - Des mécanismes de retour d'information permettant de recueillir et d'analyser les points de vue communautaires (enquêtes KAP, études socio-anthropologiques, suivi des rumeurs, articles d'opinion dans les médias locaux, messages sur les médias sociaux, etc) ont été developpés au niveau des regions/provinces/districts/communautés dans les zones à risque.",1,yes,,ODK Server,MAURITANIA,National,MAURITANIA,English,data,131,"9.08 - Des mécanismes de retour d'information permettant de recueillir et d'analyser les points de vue communautaires (enquêtes KAP, études socio-anthropologiques, suivi des rumeurs, articles d'opinion dans les médias locaux, messages sur les médias sociaux, etc) ont été developpés au niveau des regions/provinces/districts/communautés dans les zones à risque."
88,rcce_feedback_mechanisms_developed,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,1,10,0.100000,1.250000,0.125000,09. Communication sur les risques et engagement communautaire (CREC),"9.08 - Des mécanismes de retour d'information permettant de recueillir et d'analyser les points de vue communautaires (enquêtes KAP, études socio-anthropologiques, suivi des rumeurs, articles d'opinion dans les médias locaux, messages sur les médias sociaux, etc) ont été developpés au niveau des regions/provinces/districts/communautés dans les zones à risque.",0,no,,ODK Server,NIGER,National,NIGER,English,data,131,"9.08 - Des mécanismes de retour d'information permettant de recueillir et d'analyser les points de vue communautaires (enquêtes KAP, études socio-anthropologiques, suivi des rumeurs, articles d'opinion dans les médias locaux, messages sur les médias sociaux, etc) ont été developpés au niveau des regions/provinces/districts/communautés dans les zones à risque."
89,rcce_comment,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,0,0,0.000000,0.000000,0.000000,09. Communication sur les risques et engagement communautaire (CREC),Commentaire,,,,ODK Server,Kenya,National,Kenya,English,data,133,Commentaire
89,rcce_comment,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,0,0,0.000000,0.000000,0.000000,09. Communication sur les risques et engagement communautaire (CREC),Commentaire,,,,ODK Server,NIGER,National,NIGER,English,data,133,Commentaire
89,rcce_comment,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,0,0,0.000000,0.000000,0.000000,09. Communication sur les risques et engagement communautaire (CREC),Commentaire,,,,ODK Server,GUINEA-BISSAU,National,GUINEA-BISSAU,English,data,133,Commentaire
89,rcce_comment,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,0,0,0.000000,0.000000,0.000000,09. Communication sur les risques et engagement communautaire (CREC),Commentaire,,,,ODK Server,MALI,National,MALI,English,data,133,Commentaire
89,rcce_comment,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,0,0,0.000000,0.000000,0.000000,09. Communication sur les risques et engagement communautaire (CREC),Commentaire,,,,ODK Server,MAURITANIA,National,MAURITANIA,English,data,133,Commentaire
89,rcce_comment,French,09. Communication sur les risques et engagement communautaire (CREC),09 - RCCE,0,0,0.000000,0.000000,0.000000,09. Communication sur les risques et engagement communautaire (CREC),Commentaire,,,,ODK Server,NIGER,National,NIGER,English,data,133,Commentaire
92,osl_stockpile_management,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),"10.1
 - Un système efficace de gestion des stocks a été mis en place dans les régions/provinces/districts à risque",0,no,,ODK Server,Kenya,National,Kenya,English,data,134,"10.1
 - Un système efficace de gestion des stocks a été mis en place dans les régions/provinces/districts à risque"
92,osl_stockpile_management,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),"10.1
 - Un système efficace de gestion des stocks a été mis en place dans les régions/provinces/districts à risque",1,yes,,ODK Server,NIGER,National,NIGER,English,data,134,"10.1
 - Un système efficace de gestion des stocks a été mis en place dans les régions/provinces/districts à risque"
92,osl_stockpile_management,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),"10.1
 - Un système efficace de gestion des stocks a été mis en place dans les régions/provinces/districts à risque",0,no,,ODK Server,GUINEA-BISSAU,National,GUINEA-BISSAU,English,data,134,"10.1
 - Un système efficace de gestion des stocks a été mis en place dans les régions/provinces/districts à risque"
92,osl_stockpile_management,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),"10.1
 - Un système efficace de gestion des stocks a été mis en place dans les régions/provinces/districts à risque",1,yes,,ODK Server,MALI,National,MALI,English,data,134,"10.1
 - Un système efficace de gestion des stocks a été mis en place dans les régions/provinces/districts à risque"
92,osl_stockpile_management,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),"10.1
 - Un système efficace de gestion des stocks a été mis en place dans les régions/provinces/districts à risque",1,yes,,ODK Server,MAURITANIA,National,MAURITANIA,English,data,134,"10.1
 - Un système efficace de gestion des stocks a été mis en place dans les régions/provinces/districts à risque"
92,osl_stockpile_management,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),"10.1
 - Un système efficace de gestion des stocks a été mis en place dans les régions/provinces/districts à risque",0,no,,ODK Server,NIGER,National,NIGER,English,data,134,"10.1
 - Un système efficace de gestion des stocks a été mis en place dans les régions/provinces/districts à risque"
93,osl_suppliers_identified,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),10.02 - Les fournisseurs d'articles standards essentiels pour les interventions d'urgence ont été identifiés dans les régions/provinces/districts à risque,0,no,,ODK Server,Kenya,National,Kenya,English,data,136,10.02 - Les fournisseurs d'articles standards essentiels pour les interventions d'urgence ont été identifiés dans les régions/provinces/districts à risque
93,osl_suppliers_identified,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),10.02 - Les fournisseurs d'articles standards essentiels pour les interventions d'urgence ont été identifiés dans les régions/provinces/districts à risque,1,yes,,ODK Server,NIGER,National,NIGER,English,data,136,10.02 - Les fournisseurs d'articles standards essentiels pour les interventions d'urgence ont été identifiés dans les régions/provinces/districts à risque
93,osl_suppliers_identified,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),10.02 - Les fournisseurs d'articles standards essentiels pour les interventions d'urgence ont été identifiés dans les régions/provinces/districts à risque,0,no,,ODK Server,GUINEA-BISSAU,National,GUINEA-BISSAU,English,data,136,10.02 - Les fournisseurs d'articles standards essentiels pour les interventions d'urgence ont été identifiés dans les régions/provinces/districts à risque
93,osl_suppliers_identified,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),10.02 - Les fournisseurs d'articles standards essentiels pour les interventions d'urgence ont été identifiés dans les régions/provinces/districts à risque,1,yes,,ODK Server,MALI,National,MALI,English,data,136,10.02 - Les fournisseurs d'articles standards essentiels pour les interventions d'urgence ont été identifiés dans les régions/provinces/districts à risque
93,osl_suppliers_identified,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),10.02 - Les fournisseurs d'articles standards essentiels pour les interventions d'urgence ont été identifiés dans les régions/provinces/districts à risque,1,yes,,ODK Server,MAURITANIA,National,MAURITANIA,English,data,136,10.02 - Les fournisseurs d'articles standards essentiels pour les interventions d'urgence ont été identifiés dans les régions/provinces/districts à risque
93,osl_suppliers_identified,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),10.02 - Les fournisseurs d'articles standards essentiels pour les interventions d'urgence ont été identifiés dans les régions/provinces/districts à risque,0,no,,ODK Server,NIGER,National,NIGER,English,data,136,10.02 - Les fournisseurs d'articles standards essentiels pour les interventions d'urgence ont été identifiés dans les régions/provinces/districts à risque
94,osl_delivery_capacity_assessed,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),10.03 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -,0,no,,ODK Server,Kenya,National,Kenya,English,data,138,10.03 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -
94,osl_delivery_capacity_assessed,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),10.03 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -,1,yes,,ODK Server,NIGER,National,NIGER,English,data,138,10.03 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -
94,osl_delivery_capacity_assessed,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),10.03 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -,0,no,,ODK Server,GUINEA-BISSAU,National,GUINEA-BISSAU,English,data,138,10.03 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -
94,osl_delivery_capacity_assessed,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),10.03 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -,1,yes,,ODK Server,MALI,National,MALI,English,data,138,10.03 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -
94,osl_delivery_capacity_assessed,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),10.03 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -,1,yes,,ODK Server,MAURITANIA,National,MAURITANIA,English,data,138,10.03 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -
94,osl_delivery_capacity_assessed,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),10.03 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -,0,no,,ODK Server,NIGER,National,NIGER,English,data,138,10.03 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -
95,osl_ims_twg_operations,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),10.04 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -,0,no,,ODK Server,Kenya,National,Kenya,English,data,140,10.04 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -
95,osl_ims_twg_operations,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),10.04 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -,1,yes,,ODK Server,NIGER,National,NIGER,English,data,140,10.04 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -
95,osl_ims_twg_operations,French,10. Appui aux opérations et logistique (OSL),10 - OSL,1,10,0.100000,0.833333,0.083333,10. Appui aux opérations et logistique (OSL),10.04 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -,0,no,,ODK Server,GUINEA-BISSAU,National,GUINEA-BISSAU,English,data,140,10.04 - Le soutien opérationnel et la logistique de l'IMS/groupe technique de travail sont opérationnels au niveau des régions/provinces/districts à risque -
