QuestionID,QuestionKey,HasInternationalPOE,Language,Category,CategoryCode,AffectsScore,CategoryScore,CategoryWeight,QuestionScore,QuestionCategoryWeight,CategoryLanguage,QuestionLanguage,NationalYNValue,NationalYN,Comments,DataPeriod,DataPeriodId,FileName,Country,District,AdminLevel,AdminLevelName,FileLanguage,Table,RowNo,Question
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Akwa Ibom,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Anambra,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Bauchi,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Bayelsa,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Benue,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Borno,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Cross River,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Delta,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Ebonyi,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Edo,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Ekiti,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Enugu,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Federal Capital Territory,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Gombe,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Imo,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Jigawa,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Kaduna,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Kano,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Katsina,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Kebbi,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Kogi,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Kwara,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Lagos,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Nasarawa,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Ogun,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Ondo,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Osun,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Oyo,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Plateau,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Rivers,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Sokoto,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Taraba,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Yobe,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
63,poe_contingency_plan,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.,0,,,2025,1,ODK Server,NIGERIA,Zamfara,National,NIGERIA,English,data,64,Mise en place d'un plan d'urgence de santé publique aux points d'entrée désignés et dans d'autres points d'entrée à risque si nécessaire.
64,poe_officer_sensitize,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.,0,,,2025,1,ODK Server,NIGERIA,Abia,National,NIGERIA,English,data,65,Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.
64,poe_officer_sensitize,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.,0,,,2025,1,ODK Server,NIGERIA,Adamawa,National,NIGERIA,English,data,65,Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.
64,poe_officer_sensitize,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.,0,,,2025,1,ODK Server,NIGERIA,Akwa Ibom,National,NIGERIA,English,data,65,Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.
64,poe_officer_sensitize,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.,0,,,2025,1,ODK Server,NIGERIA,Anambra,National,NIGERIA,English,data,65,Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.
64,poe_officer_sensitize,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.,0,,,2025,1,ODK Server,NIGERIA,Bauchi,National,NIGERIA,English,data,65,Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.
64,poe_officer_sensitize,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.,0,,,2025,1,ODK Server,NIGERIA,Bayelsa,National,NIGERIA,English,data,65,Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.
64,poe_officer_sensitize,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.,0,,,2025,1,ODK Server,NIGERIA,Benue,National,NIGERIA,English,data,65,Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.
64,poe_officer_sensitize,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.,0,,,2025,1,ODK Server,NIGERIA,Borno,National,NIGERIA,English,data,65,Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.
64,poe_officer_sensitize,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.,0,,,2025,1,ODK Server,NIGERIA,Cross River,National,NIGERIA,English,data,65,Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.
64,poe_officer_sensitize,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.,0,,,2025,1,ODK Server,NIGERIA,Delta,National,NIGERIA,English,data,65,Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.
64,poe_officer_sensitize,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.,0,,,2025,1,ODK Server,NIGERIA,Ebonyi,National,NIGERIA,English,data,65,Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.
64,poe_officer_sensitize,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.,0,,,2025,1,ODK Server,NIGERIA,Edo,National,NIGERIA,English,data,65,Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.
64,poe_officer_sensitize,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.,0,,,2025,1,ODK Server,NIGERIA,Ekiti,National,NIGERIA,English,data,65,Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.
64,poe_officer_sensitize,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.,0,,,2025,1,ODK Server,NIGERIA,Enugu,National,NIGERIA,English,data,65,Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.
64,poe_officer_sensitize,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.,0,,,2025,1,ODK Server,NIGERIA,Federal Capital Territory,National,NIGERIA,English,data,65,Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.
64,poe_officer_sensitize,0,French,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),11 - POE,1,10,0.090909,1.428571,0.142857,11 - Points d'entrée et santé aux frontières (uniquement si l'État/la région possède une frontière internationale),Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.,0,,,2025,1,ODK Server,NIGERIA,Gombe,National,NIGERIA,English,data,65,Sensibilisation des agents des points d'entrée et des parties prenantes à la fièvre de Lassa et établissement de liens avec le système de surveillance du pays.
